Tracked Entity Instance ID,Attribute,Value
i0izFIjKzYZ,GnL13HAVFOm,b'Male'
i0izFIjKzYZ,ZkNZOxS24k7,b'7000/26'
i0izFIjKzYZ,jWjSY7cktaQ,b'Naagarjun'
i0izFIjKzYZ,sB1IHYu2xQT,b'Namata'
i0izFIjKzYZ,ENRjVGxVL6l,b'Bukenya'
i0izFIjKzYZ,Gy1jHsTp9P6,b'58'
TqgRTgfugk0,Ewi7FUfcHAD,b'806586869b'
TqgRTgfugk0,GnL13HAVFOm,b'Male'
TqgRTgfugk0,ZkNZOxS24k7,b'2250/15'
TqgRTgfugk0,jWjSY7cktaQ,b'Naavya'
TqgRTgfugk0,sB1IHYu2xQT,b'Athieno'
TqgRTgfugk0,ENRjVGxVL6l,b'Tino'
TqgRTgfugk0,Gy1jHsTp9P6,b'27'
cFA0BrPMJ50,Ewi7FUfcHAD,b'850193071w'
cFA0BrPMJ50,GnL13HAVFOm,b'Female'
cFA0BrPMJ50,ZkNZOxS24k7,b'2934/38'
cFA0BrPMJ50,jWjSY7cktaQ,b'Yachi'
cFA0BrPMJ50,sB1IHYu2xQT,b'Nabwire'
cFA0BrPMJ50,ENRjVGxVL6l,b'Kule'
cFA0BrPMJ50,Gy1jHsTp9P6,b'54'
BJvJWiwTaFA,Ewi7FUfcHAD,b'118391766t'
BJvJWiwTaFA,GnL13HAVFOm,b'Female'
BJvJWiwTaFA,ZkNZOxS24k7,b'2969/60'
BJvJWiwTaFA,jWjSY7cktaQ,b'Dabi'
BJvJWiwTaFA,sB1IHYu2xQT,b'Kebirungi'
BJvJWiwTaFA,ENRjVGxVL6l,b'Ayoo'
BJvJWiwTaFA,Gy1jHsTp9P6,b'27'
bb8D0BAovOL,Ewi7FUfcHAD,b'737132693r'
bb8D0BAovOL,GnL13HAVFOm,b'Male'
bb8D0BAovOL,ZkNZOxS24k7,b'9921/44'
bb8D0BAovOL,jWjSY7cktaQ,b'Yadon'
bb8D0BAovOL,sB1IHYu2xQT,b'Tushemerirwe'
bb8D0BAovOL,ENRjVGxVL6l,b'Akao'
bb8D0BAovOL,Gy1jHsTp9P6,b'35'
rtzLg5bUKky,Ewi7FUfcHAD,b'701980685q'
rtzLg5bUKky,GnL13HAVFOm,b'Female'
rtzLg5bUKky,ZkNZOxS24k7,b'5543/35'
rtzLg5bUKky,jWjSY7cktaQ,b'Naakesh'
rtzLg5bUKky,sB1IHYu2xQT,b'Kusemererwa'
rtzLg5bUKky,ENRjVGxVL6l,b'Ithungu'
rtzLg5bUKky,Gy1jHsTp9P6,b'46'
QvW47QfgKbq,Ewi7FUfcHAD,b'930575609g'
QvW47QfgKbq,GnL13HAVFOm,b'Male'
QvW47QfgKbq,ZkNZOxS24k7,b'5583/82'
QvW47QfgKbq,jWjSY7cktaQ,b'Dacia'
QvW47QfgKbq,sB1IHYu2xQT,b'Ocen'
QvW47QfgKbq,ENRjVGxVL6l,b'Tumukunde'
QvW47QfgKbq,Gy1jHsTp9P6,b'58'
J7f15JhHwze,Ewi7FUfcHAD,b'635568918b'
J7f15JhHwze,GnL13HAVFOm,b'Male'
J7f15JhHwze,ZkNZOxS24k7,b'9411/92'
J7f15JhHwze,jWjSY7cktaQ,b'Dacey'
J7f15JhHwze,sB1IHYu2xQT,b'Namutosi'
J7f15JhHwze,ENRjVGxVL6l,b'Nalubega'
J7f15JhHwze,Gy1jHsTp9P6,b'64'
WxEKwBkH5Y8,Ewi7FUfcHAD,b'256804497u'
WxEKwBkH5Y8,GnL13HAVFOm,b'Male'
WxEKwBkH5Y8,ZkNZOxS24k7,b'1757/44'
WxEKwBkH5Y8,jWjSY7cktaQ,b'Saaksh'
WxEKwBkH5Y8,sB1IHYu2xQT,b'Angom'
WxEKwBkH5Y8,ENRjVGxVL6l,b'Kabagambe'
WxEKwBkH5Y8,Gy1jHsTp9P6,b'50'
JkxxZJcvqXJ,Ewi7FUfcHAD,b'260900232x'
JkxxZJcvqXJ,GnL13HAVFOm,b'Female'
JkxxZJcvqXJ,ZkNZOxS24k7,b'9633/49'
JkxxZJcvqXJ,jWjSY7cktaQ,b'Faaiz'
JkxxZJcvqXJ,sB1IHYu2xQT,b'Nalwoga'
JkxxZJcvqXJ,ENRjVGxVL6l,b'Nambuya'
JkxxZJcvqXJ,Gy1jHsTp9P6,b'57'
AYRT1Sgm8UQ,Ewi7FUfcHAD,b'911258979b'
AYRT1Sgm8UQ,GnL13HAVFOm,b'Female'
AYRT1Sgm8UQ,ZkNZOxS24k7,b'5954/88'
AYRT1Sgm8UQ,jWjSY7cktaQ,b'Baahir'
AYRT1Sgm8UQ,sB1IHYu2xQT,b'Akidi'
AYRT1Sgm8UQ,ENRjVGxVL6l,b'Awino'
AYRT1Sgm8UQ,Gy1jHsTp9P6,b'59'
drRyaFTWkWi,Ewi7FUfcHAD,b'372120985o'
drRyaFTWkWi,GnL13HAVFOm,b'Female'
drRyaFTWkWi,ZkNZOxS24k7,b'6013/36'
drRyaFTWkWi,jWjSY7cktaQ,b'Saachee'
drRyaFTWkWi,sB1IHYu2xQT,b'Chebet'
drRyaFTWkWi,ENRjVGxVL6l,b'Namirembe'
drRyaFTWkWi,Gy1jHsTp9P6,b'25'
S6uTBoDwexk,Ewi7FUfcHAD,b'563660018p'
S6uTBoDwexk,GnL13HAVFOm,b'Female'
S6uTBoDwexk,ZkNZOxS24k7,b'3657/84'
S6uTBoDwexk,jWjSY7cktaQ,b'Cadee'
S6uTBoDwexk,sB1IHYu2xQT,b'Nampijja'
S6uTBoDwexk,ENRjVGxVL6l,b'Mugabe'
S6uTBoDwexk,Gy1jHsTp9P6,b'47'
BEFz8d3lpxS,Ewi7FUfcHAD,b'110799631o'
BEFz8d3lpxS,GnL13HAVFOm,b'Female'
BEFz8d3lpxS,ZkNZOxS24k7,b'7222/57'
BEFz8d3lpxS,jWjSY7cktaQ,b'Saadhanaa'
BEFz8d3lpxS,sB1IHYu2xQT,b'Kyomuhangi'
BEFz8d3lpxS,ENRjVGxVL6l,b'Kavuma'
BEFz8d3lpxS,Gy1jHsTp9P6,b'55'
MupqFMjcR7F,Ewi7FUfcHAD,b'233978423u'
MupqFMjcR7F,GnL13HAVFOm,b'Female'
MupqFMjcR7F,ZkNZOxS24k7,b'4572/68'
MupqFMjcR7F,jWjSY7cktaQ,b'Saachi'
MupqFMjcR7F,sB1IHYu2xQT,b'Nazziwa'
MupqFMjcR7F,ENRjVGxVL6l,b'Logose'
MupqFMjcR7F,Gy1jHsTp9P6,b'25'
oXTbEfOL20B,Ewi7FUfcHAD,b'190869674x'
oXTbEfOL20B,GnL13HAVFOm,b'Female'
oXTbEfOL20B,ZkNZOxS24k7,b'5316/37'
oXTbEfOL20B,jWjSY7cktaQ,b'Zach'
oXTbEfOL20B,sB1IHYu2xQT,b'Isabirye'
oXTbEfOL20B,ENRjVGxVL6l,b'Monday'
oXTbEfOL20B,Gy1jHsTp9P6,b'51'
Cdvw8shm4oB,Ewi7FUfcHAD,b'411479138m'
Cdvw8shm4oB,GnL13HAVFOm,b'Female'
Cdvw8shm4oB,ZkNZOxS24k7,b'7353/96'
Cdvw8shm4oB,jWjSY7cktaQ,b'Faaz'
Cdvw8shm4oB,sB1IHYu2xQT,b'Akullo'
Cdvw8shm4oB,ENRjVGxVL6l,b'Atuhaire'
Cdvw8shm4oB,Gy1jHsTp9P6,b'25'
i1JMOcdzhag,Ewi7FUfcHAD,b'379091061k'
i1JMOcdzhag,GnL13HAVFOm,b'Female'
i1JMOcdzhag,ZkNZOxS24k7,b'5087/26'
i1JMOcdzhag,jWjSY7cktaQ,b'S\xc3\xb3lyom'
i1JMOcdzhag,sB1IHYu2xQT,b'Nalwanga'
i1JMOcdzhag,ENRjVGxVL6l,b'Twesigye'
i1JMOcdzhag,Gy1jHsTp9P6,b'53'
wVbP3wOQhYf,Ewi7FUfcHAD,b'121916461t'
wVbP3wOQhYf,GnL13HAVFOm,b'Male'
wVbP3wOQhYf,ZkNZOxS24k7,b'4054/57'
wVbP3wOQhYf,jWjSY7cktaQ,b'Fabrice'
wVbP3wOQhYf,sB1IHYu2xQT,b'Katende'
wVbP3wOQhYf,ENRjVGxVL6l,b'Kansiime'
wVbP3wOQhYf,Gy1jHsTp9P6,b'62'
cW2hoBwJaKG,Ewi7FUfcHAD,b'786879639p'
cW2hoBwJaKG,GnL13HAVFOm,b'Female'
cW2hoBwJaKG,ZkNZOxS24k7,b'1320/46'
cW2hoBwJaKG,jWjSY7cktaQ,b'Baageshawaree'
cW2hoBwJaKG,sB1IHYu2xQT,b'Namanda'
cW2hoBwJaKG,ENRjVGxVL6l,b'Bako'
cW2hoBwJaKG,Gy1jHsTp9P6,b'21'
MZAz6UP0WSj,Ewi7FUfcHAD,b'810248845y'
MZAz6UP0WSj,GnL13HAVFOm,b'Female'
MZAz6UP0WSj,ZkNZOxS24k7,b'2943/83'
MZAz6UP0WSj,jWjSY7cktaQ,b'Tabinda'
MZAz6UP0WSj,sB1IHYu2xQT,b'Awor'
MZAz6UP0WSj,ENRjVGxVL6l,b'Awino'
MZAz6UP0WSj,Gy1jHsTp9P6,b'53'
S2eS2Oo2tUk,Ewi7FUfcHAD,b'583373040u'
S2eS2Oo2tUk,GnL13HAVFOm,b'Male'
S2eS2Oo2tUk,ZkNZOxS24k7,b'3836/34'
S2eS2Oo2tUk,jWjSY7cktaQ,b'Zaccary'
S2eS2Oo2tUk,sB1IHYu2xQT,b'Namuli'
S2eS2Oo2tUk,ENRjVGxVL6l,b'Were'
S2eS2Oo2tUk,Gy1jHsTp9P6,b'24'
y0CciZZEKqs,Ewi7FUfcHAD,b'251023366r'
y0CciZZEKqs,GnL13HAVFOm,b'Male'
y0CciZZEKqs,ZkNZOxS24k7,b'3821/78'
y0CciZZEKqs,jWjSY7cktaQ,b'Zabby'
y0CciZZEKqs,sB1IHYu2xQT,b'Mbambu'
y0CciZZEKqs,ENRjVGxVL6l,b'Mbabazi'
y0CciZZEKqs,Gy1jHsTp9P6,b'23'
OQSzSgxdrMm,Ewi7FUfcHAD,b'903785017b'
OQSzSgxdrMm,GnL13HAVFOm,b'Female'
OQSzSgxdrMm,ZkNZOxS24k7,b'7589/92'
OQSzSgxdrMm,jWjSY7cktaQ,b'Nantale'
OQSzSgxdrMm,sB1IHYu2xQT,b'Masika'
OQSzSgxdrMm,ENRjVGxVL6l,b'Ndagire'
OQSzSgxdrMm,Gy1jHsTp9P6,b'42'
dqp971AqbKY,Ewi7FUfcHAD,b'464824691v'
dqp971AqbKY,GnL13HAVFOm,b'Male'
dqp971AqbKY,ZkNZOxS24k7,b'9623/54'
dqp971AqbKY,jWjSY7cktaQ,b'Cadencia'
dqp971AqbKY,sB1IHYu2xQT,b'Mugabi'
dqp971AqbKY,ENRjVGxVL6l,b'Nayebare'
dqp971AqbKY,Gy1jHsTp9P6,b'25'
bqLCmii0sTl,Ewi7FUfcHAD,b'526452183t'
bqLCmii0sTl,GnL13HAVFOm,b'Female'
bqLCmii0sTl,ZkNZOxS24k7,b'7822/38'
bqLCmii0sTl,jWjSY7cktaQ,b'Dabir'
bqLCmii0sTl,sB1IHYu2xQT,b'Namukasa'
bqLCmii0sTl,ENRjVGxVL6l,b'Nandutu'
bqLCmii0sTl,Gy1jHsTp9P6,b'53'
TiRTjwIgp0o,Ewi7FUfcHAD,b'785101892j'
TiRTjwIgp0o,GnL13HAVFOm,b'Female'
TiRTjwIgp0o,ZkNZOxS24k7,b'2172/39'
TiRTjwIgp0o,jWjSY7cktaQ,b'Zaara'
TiRTjwIgp0o,sB1IHYu2xQT,b'Naturinda'
TiRTjwIgp0o,ENRjVGxVL6l,b'Bwire'
TiRTjwIgp0o,Gy1jHsTp9P6,b'51'
hJayDxZFX25,Ewi7FUfcHAD,b'586527375q'
hJayDxZFX25,GnL13HAVFOm,b'Female'
hJayDxZFX25,ZkNZOxS24k7,b'2440/11'
hJayDxZFX25,jWjSY7cktaQ,b'Taanach'
hJayDxZFX25,sB1IHYu2xQT,b'Naturinda'
hJayDxZFX25,ENRjVGxVL6l,b'Odeke'
hJayDxZFX25,Gy1jHsTp9P6,b'32'
or16RBFqOkV,Ewi7FUfcHAD,b'991355320t'
or16RBFqOkV,GnL13HAVFOm,b'Male'
or16RBFqOkV,ZkNZOxS24k7,b'8667/52'
or16RBFqOkV,jWjSY7cktaQ,b'Da'
or16RBFqOkV,sB1IHYu2xQT,b'Ejang'
or16RBFqOkV,ENRjVGxVL6l,b'Driciru'
or16RBFqOkV,Gy1jHsTp9P6,b'40'
DI04tGGNHDr,Ewi7FUfcHAD,b'514480007m'
DI04tGGNHDr,GnL13HAVFOm,b'Male'
DI04tGGNHDr,ZkNZOxS24k7,b'8291/27'
DI04tGGNHDr,jWjSY7cktaQ,b'Cadellin'
DI04tGGNHDr,sB1IHYu2xQT,b'Awino'
DI04tGGNHDr,ENRjVGxVL6l,b'Kavuma'
DI04tGGNHDr,Gy1jHsTp9P6,b'57'
PaNUFAszzH9,Ewi7FUfcHAD,b'681062558e'
PaNUFAszzH9,GnL13HAVFOm,b'Male'
PaNUFAszzH9,ZkNZOxS24k7,b'7135/18'
PaNUFAszzH9,jWjSY7cktaQ,b'Bale'
PaNUFAszzH9,sB1IHYu2xQT,b'Mwesigye'
PaNUFAszzH9,ENRjVGxVL6l,b'Mukiibi'
PaNUFAszzH9,Gy1jHsTp9P6,b'20'
qWoz32iz7p6,Ewi7FUfcHAD,b'576847174t'
qWoz32iz7p6,GnL13HAVFOm,b'Male'
qWoz32iz7p6,ZkNZOxS24k7,b'2709/93'
qWoz32iz7p6,jWjSY7cktaQ,b'Fadey'
qWoz32iz7p6,sB1IHYu2xQT,b'Tushabe'
qWoz32iz7p6,ENRjVGxVL6l,b'Logose'
qWoz32iz7p6,Gy1jHsTp9P6,b'31'
e2RxCw5xSi6,Ewi7FUfcHAD,b'610868601b'
e2RxCw5xSi6,GnL13HAVFOm,b'Male'
e2RxCw5xSi6,ZkNZOxS24k7,b'4533/70'
e2RxCw5xSi6,jWjSY7cktaQ,b'Yadira'
e2RxCw5xSi6,sB1IHYu2xQT,b'Nakibuuka'
e2RxCw5xSi6,ENRjVGxVL6l,b'Mukasa'
e2RxCw5xSi6,Gy1jHsTp9P6,b'23'
pu8IE2Skr3F,Ewi7FUfcHAD,b'584498108d'
pu8IE2Skr3F,GnL13HAVFOm,b'Female'
pu8IE2Skr3F,ZkNZOxS24k7,b'1607/65'
pu8IE2Skr3F,jWjSY7cktaQ,b'Naasih'
pu8IE2Skr3F,sB1IHYu2xQT,b'Athieno'
pu8IE2Skr3F,ENRjVGxVL6l,b'Nakato'
pu8IE2Skr3F,Gy1jHsTp9P6,b'53'
Uew3XWSdCg1,Ewi7FUfcHAD,b'401667085o'
Uew3XWSdCg1,GnL13HAVFOm,b'Female'
Uew3XWSdCg1,ZkNZOxS24k7,b'2906/59'
Uew3XWSdCg1,jWjSY7cktaQ,b'Baalis'
Uew3XWSdCg1,sB1IHYu2xQT,b'Mudondo'
Uew3XWSdCg1,ENRjVGxVL6l,b'Kizito'
Uew3XWSdCg1,Gy1jHsTp9P6,b'18'
uBlUpaILRbF,Ewi7FUfcHAD,b'862412667u'
uBlUpaILRbF,GnL13HAVFOm,b'Male'
uBlUpaILRbF,ZkNZOxS24k7,b'1011/11'
uBlUpaILRbF,jWjSY7cktaQ,b'Zabiullah'
uBlUpaILRbF,sB1IHYu2xQT,b'Alum'
uBlUpaILRbF,ENRjVGxVL6l,b'Kyarikunda'
uBlUpaILRbF,Gy1jHsTp9P6,b'61'
iv84QR6hPzj,Ewi7FUfcHAD,b'479669329r'
iv84QR6hPzj,GnL13HAVFOm,b'Male'
iv84QR6hPzj,ZkNZOxS24k7,b'1275/43'
iv84QR6hPzj,jWjSY7cktaQ,b'T\xc3\xa9t\xc3\xa9ny'
iv84QR6hPzj,sB1IHYu2xQT,b'Akao'
iv84QR6hPzj,ENRjVGxVL6l,b'Kamya'
iv84QR6hPzj,Gy1jHsTp9P6,b'32'
bh5NDXz15LA,Ewi7FUfcHAD,b'476899627l'
bh5NDXz15LA,GnL13HAVFOm,b'Female'
bh5NDXz15LA,ZkNZOxS24k7,b'8420/38'
bh5NDXz15LA,jWjSY7cktaQ,b'Fabrizio'
bh5NDXz15LA,sB1IHYu2xQT,b'Tusiime'
bh5NDXz15LA,ENRjVGxVL6l,b'Nayiga'
bh5NDXz15LA,Gy1jHsTp9P6,b'47'
XkUL8ykmLKh,Ewi7FUfcHAD,b'237738170x'
XkUL8ykmLKh,GnL13HAVFOm,b'Female'
XkUL8ykmLKh,ZkNZOxS24k7,b'4416/62'
XkUL8ykmLKh,jWjSY7cktaQ,b'Eadmund'
XkUL8ykmLKh,sB1IHYu2xQT,b'Namono'
XkUL8ykmLKh,ENRjVGxVL6l,b'Lubega'
XkUL8ykmLKh,Gy1jHsTp9P6,b'56'
vvvywW7eAzU,Ewi7FUfcHAD,b'338269704x'
vvvywW7eAzU,GnL13HAVFOm,b'Male'
vvvywW7eAzU,ZkNZOxS24k7,b'4385/48'
vvvywW7eAzU,jWjSY7cktaQ,b'Tabitha'
vvvywW7eAzU,sB1IHYu2xQT,b'Adeke'
vvvywW7eAzU,ENRjVGxVL6l,b'Mukiibi'
vvvywW7eAzU,Gy1jHsTp9P6,b'55'
Cztdxk62Wo2,Ewi7FUfcHAD,b'954263421y'
Cztdxk62Wo2,GnL13HAVFOm,b'Male'
Cztdxk62Wo2,ZkNZOxS24k7,b'9012/48'
Cztdxk62Wo2,jWjSY7cktaQ,b'Eadsele'
Cztdxk62Wo2,sB1IHYu2xQT,b'Kavuma'
Cztdxk62Wo2,ENRjVGxVL6l,b'Chandiru'
Cztdxk62Wo2,Gy1jHsTp9P6,b'23'
NyKACT2uV4T,Ewi7FUfcHAD,b'827457768o'
NyKACT2uV4T,GnL13HAVFOm,b'Female'
NyKACT2uV4T,ZkNZOxS24k7,b'3462/43'
NyKACT2uV4T,jWjSY7cktaQ,b'Saaleha'
NyKACT2uV4T,sB1IHYu2xQT,b'Kintu'
NyKACT2uV4T,ENRjVGxVL6l,b'Abalo'
NyKACT2uV4T,Gy1jHsTp9P6,b'53'
hZjoXONxysN,Ewi7FUfcHAD,b'593072808c'
hZjoXONxysN,GnL13HAVFOm,b'Male'
hZjoXONxysN,ZkNZOxS24k7,b'1143/36'
hZjoXONxysN,jWjSY7cktaQ,b'Tabinda'
hZjoXONxysN,sB1IHYu2xQT,b'Tumushabe'
hZjoXONxysN,ENRjVGxVL6l,b'Turyasingura'
hZjoXONxysN,Gy1jHsTp9P6,b'57'
zmXpAzrfeOg,Ewi7FUfcHAD,b'894029974i'
zmXpAzrfeOg,GnL13HAVFOm,b'Female'
zmXpAzrfeOg,ZkNZOxS24k7,b'1946/61'
zmXpAzrfeOg,jWjSY7cktaQ,b'Baalaamjali'
zmXpAzrfeOg,sB1IHYu2xQT,b'Kaahwa'
zmXpAzrfeOg,ENRjVGxVL6l,b'Nabatanzi'
zmXpAzrfeOg,Gy1jHsTp9P6,b'57'
B7ZAGj3ZcoX,Ewi7FUfcHAD,b'159683320l'
B7ZAGj3ZcoX,GnL13HAVFOm,b'Female'
B7ZAGj3ZcoX,ZkNZOxS24k7,b'8506/80'
B7ZAGj3ZcoX,jWjSY7cktaQ,b'Saanchitha'
B7ZAGj3ZcoX,sB1IHYu2xQT,b'Mirembe'
B7ZAGj3ZcoX,ENRjVGxVL6l,b'Kalema'
B7ZAGj3ZcoX,Gy1jHsTp9P6,b'31'
PLXAfsJbDLB,Ewi7FUfcHAD,b'798016974r'
PLXAfsJbDLB,GnL13HAVFOm,b'Female'
PLXAfsJbDLB,ZkNZOxS24k7,b'9438/57'
PLXAfsJbDLB,jWjSY7cktaQ,b'Cabal'
PLXAfsJbDLB,sB1IHYu2xQT,b'Amongin'
PLXAfsJbDLB,ENRjVGxVL6l,b'Kasande'
PLXAfsJbDLB,Gy1jHsTp9P6,b'37'
eIobSgNCR3U,Ewi7FUfcHAD,b'537865511e'
eIobSgNCR3U,GnL13HAVFOm,b'Male'
eIobSgNCR3U,ZkNZOxS24k7,b'6449/14'
eIobSgNCR3U,jWjSY7cktaQ,"b""D'arcy"""
eIobSgNCR3U,sB1IHYu2xQT,b'Komakech'
eIobSgNCR3U,ENRjVGxVL6l,b'Musoke'
eIobSgNCR3U,Gy1jHsTp9P6,b'28'
Dlx9IWgUuux,Ewi7FUfcHAD,b'152227272k'
Dlx9IWgUuux,GnL13HAVFOm,b'Male'
Dlx9IWgUuux,ZkNZOxS24k7,b'7989/59'
Dlx9IWgUuux,jWjSY7cktaQ,b'Zachary'
Dlx9IWgUuux,sB1IHYu2xQT,b'Nantume'
Dlx9IWgUuux,ENRjVGxVL6l,b'Namwanje'
Dlx9IWgUuux,Gy1jHsTp9P6,b'41'
tMeAph991S6,Ewi7FUfcHAD,b'934048629e'
tMeAph991S6,GnL13HAVFOm,b'Male'
tMeAph991S6,ZkNZOxS24k7,b'1756/41'
tMeAph991S6,jWjSY7cktaQ,b'Taanach'
tMeAph991S6,sB1IHYu2xQT,b'Nakalema'
tMeAph991S6,ENRjVGxVL6l,b'Ajok'
tMeAph991S6,Gy1jHsTp9P6,b'19'
bWUrTr8wwWY,Ewi7FUfcHAD,b'241301197m'
bWUrTr8wwWY,GnL13HAVFOm,b'Male'
bWUrTr8wwWY,ZkNZOxS24k7,b'2816/81'
bWUrTr8wwWY,jWjSY7cktaQ,b'Cacia'
bWUrTr8wwWY,sB1IHYu2xQT,b'Nalubega'
bWUrTr8wwWY,ENRjVGxVL6l,b'Kagoya'
bWUrTr8wwWY,Gy1jHsTp9P6,b'20'
HhRHGeQPwej,Ewi7FUfcHAD,b'852911392l'
HhRHGeQPwej,GnL13HAVFOm,b'Male'
HhRHGeQPwej,ZkNZOxS24k7,b'3418/92'
HhRHGeQPwej,jWjSY7cktaQ,b'Naavah'
HhRHGeQPwej,sB1IHYu2xQT,b'Odeke'
HhRHGeQPwej,ENRjVGxVL6l,b'Tusingwire'
HhRHGeQPwej,Gy1jHsTp9P6,b'36'
ktwVPaH1cpU,Ewi7FUfcHAD,b'610337165i'
ktwVPaH1cpU,GnL13HAVFOm,b'Male'
ktwVPaH1cpU,ZkNZOxS24k7,b'2544/31'
ktwVPaH1cpU,jWjSY7cktaQ,b'Yadnysena'
ktwVPaH1cpU,sB1IHYu2xQT,b'Aciro'
ktwVPaH1cpU,ENRjVGxVL6l,b'Nantongo'
ktwVPaH1cpU,Gy1jHsTp9P6,b'61'
v4tPVfnMFkm,Ewi7FUfcHAD,b'876791807c'
v4tPVfnMFkm,GnL13HAVFOm,b'Male'
v4tPVfnMFkm,ZkNZOxS24k7,b'8203/27'
v4tPVfnMFkm,jWjSY7cktaQ,b'Eadelmarr'
v4tPVfnMFkm,sB1IHYu2xQT,b'Nyangoma'
v4tPVfnMFkm,ENRjVGxVL6l,b'Namataka'
v4tPVfnMFkm,Gy1jHsTp9P6,b'56'
YmyLpNouKlt,Ewi7FUfcHAD,b'244419527y'
YmyLpNouKlt,GnL13HAVFOm,b'Female'
YmyLpNouKlt,ZkNZOxS24k7,b'7282/34'
YmyLpNouKlt,jWjSY7cktaQ,b'Tabish'
YmyLpNouKlt,sB1IHYu2xQT,b'Yiga'
YmyLpNouKlt,ENRjVGxVL6l,b'Natukunda'
YmyLpNouKlt,Gy1jHsTp9P6,b'49'
fYhBF2N5HWi,Ewi7FUfcHAD,b'453562689p'
fYhBF2N5HWi,GnL13HAVFOm,b'Female'
fYhBF2N5HWi,ZkNZOxS24k7,b'1269/35'
fYhBF2N5HWi,jWjSY7cktaQ,b'Saajana'
fYhBF2N5HWi,sB1IHYu2xQT,b'Amoding'
fYhBF2N5HWi,ENRjVGxVL6l,b'Nanfuka'
fYhBF2N5HWi,Gy1jHsTp9P6,b'65'
Ga6TnUh7w9q,Ewi7FUfcHAD,b'572921121r'
Ga6TnUh7w9q,GnL13HAVFOm,b'Female'
Ga6TnUh7w9q,ZkNZOxS24k7,b'5037/83'
Ga6TnUh7w9q,jWjSY7cktaQ,b'Baalaraju'
Ga6TnUh7w9q,sB1IHYu2xQT,b'Acio'
Ga6TnUh7w9q,ENRjVGxVL6l,b'Bogere'
Ga6TnUh7w9q,Gy1jHsTp9P6,b'64'
XXhiI9IEgji,Ewi7FUfcHAD,b'389993444k'
XXhiI9IEgji,GnL13HAVFOm,b'Male'
XXhiI9IEgji,ZkNZOxS24k7,b'5888/53'
XXhiI9IEgji,jWjSY7cktaQ,b'Zacharia'
XXhiI9IEgji,sB1IHYu2xQT,b'Among'
XXhiI9IEgji,ENRjVGxVL6l,b'Kyakimwa'
XXhiI9IEgji,Gy1jHsTp9P6,b'19'
pdS9weQKXBs,Ewi7FUfcHAD,b'625603501a'
pdS9weQKXBs,GnL13HAVFOm,b'Male'
pdS9weQKXBs,ZkNZOxS24k7,b'4633/43'
pdS9weQKXBs,jWjSY7cktaQ,b'Baal-hamon'
pdS9weQKXBs,sB1IHYu2xQT,b'Lubega'
pdS9weQKXBs,ENRjVGxVL6l,b'Byamukama'
pdS9weQKXBs,Gy1jHsTp9P6,b'65'
aRpepuajPHs,Ewi7FUfcHAD,b'931522685x'
aRpepuajPHs,GnL13HAVFOm,b'Female'
aRpepuajPHs,ZkNZOxS24k7,b'3880/57'
aRpepuajPHs,jWjSY7cktaQ,b'Naanak'
aRpepuajPHs,sB1IHYu2xQT,b'Namono'
aRpepuajPHs,ENRjVGxVL6l,b'Mucunguzi'
aRpepuajPHs,Gy1jHsTp9P6,b'39'
tO4lnEkJ7e3,Ewi7FUfcHAD,b'325755509f'
tO4lnEkJ7e3,GnL13HAVFOm,b'Female'
tO4lnEkJ7e3,ZkNZOxS24k7,b'8839/75'
tO4lnEkJ7e3,jWjSY7cktaQ,b'Yadavendra'
tO4lnEkJ7e3,sB1IHYu2xQT,b'Mugabe'
tO4lnEkJ7e3,ENRjVGxVL6l,b'Kasule'
tO4lnEkJ7e3,Gy1jHsTp9P6,b'41'
HAknktmmo2z,Ewi7FUfcHAD,b'154236464z'
HAknktmmo2z,GnL13HAVFOm,b'Male'
HAknktmmo2z,ZkNZOxS24k7,b'2193/64'
HAknktmmo2z,jWjSY7cktaQ,b'Taanusiya'
HAknktmmo2z,sB1IHYu2xQT,b'Ogwal'
HAknktmmo2z,ENRjVGxVL6l,b'Twinomugisha'
HAknktmmo2z,Gy1jHsTp9P6,b'57'
l8bQyxC6Gmw,Ewi7FUfcHAD,b'608457021f'
l8bQyxC6Gmw,GnL13HAVFOm,b'Male'
l8bQyxC6Gmw,ZkNZOxS24k7,b'8929/95'
l8bQyxC6Gmw,jWjSY7cktaQ,b'Baasima'
l8bQyxC6Gmw,sB1IHYu2xQT,b'Namaganda'
l8bQyxC6Gmw,ENRjVGxVL6l,b'Akullo'
l8bQyxC6Gmw,Gy1jHsTp9P6,b'39'
N3gUDzlK8x1,Ewi7FUfcHAD,b'710268753u'
N3gUDzlK8x1,GnL13HAVFOm,b'Male'
N3gUDzlK8x1,ZkNZOxS24k7,b'7746/22'
N3gUDzlK8x1,jWjSY7cktaQ,b'Saaliha'
N3gUDzlK8x1,sB1IHYu2xQT,b'Kirabo'
N3gUDzlK8x1,ENRjVGxVL6l,b'Ayikoru'
N3gUDzlK8x1,Gy1jHsTp9P6,b'46'
R4MQ3dTW9sz,Ewi7FUfcHAD,b'369077166c'
R4MQ3dTW9sz,GnL13HAVFOm,b'Female'
R4MQ3dTW9sz,ZkNZOxS24k7,b'3021/33'
R4MQ3dTW9sz,jWjSY7cktaQ,b'Caden'
R4MQ3dTW9sz,sB1IHYu2xQT,b'Kirabo'
R4MQ3dTW9sz,ENRjVGxVL6l,b'Namuli'
